validation_instance_id	repeat_id	primary_instance	workload_id	ranking_mode	mode_classifications	detail_kind	authority_index	candidate_index	authority_rank	candidate_rank	authority_site_digest	candidate_site_digest	target_overlap	query_representative_overlap	query_cluster_overlap	ungapped_tfo_equal	ungapped_tts_equal	target_endpoint_l1	query_endpoint_l1	cluster_center_distance	query_endpoint_shift	target_endpoint_shift	cluster_geometry_shift	rank_displacement	score_delta_candidate_minus_authority	nt_delta_candidate_minus_authority	stability_delta_candidate_minus_authority	strict_row_equal
bts3_w140__repeat00	0	1	bts3_w140	score		matched	1	1	2	2	56ccbf16f3fe24306a494ad6e6942c7bb1748ff42dce368b8459625bd6c361b8	56ccbf16f3fe24306a494ad6e6942c7bb1748ff42dce368b8459625bd6c361b8	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	score		matched	2	2	3	3	03aaea013224e6141ef0832425dccf9b874eb2dc8cf46daa826999d543f1e088	03aaea013224e6141ef0832425dccf9b874eb2dc8cf46daa826999d543f1e088	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	score		matched	3	3	4	4	e36350100cf07a99245d90fe39a7922676d8a5260274bbf6a64d23aff2b80aab	e36350100cf07a99245d90fe39a7922676d8a5260274bbf6a64d23aff2b80aab	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	score		matched	4	4	5	5	cbc64ee5886d92660fd3a7ce6dad1f9ef349c6efe4c14bb64ca05b8c707516e5	cbc64ee5886d92660fd3a7ce6dad1f9ef349c6efe4c14bb64ca05b8c707516e5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	stability		matched	0	0	1	1	06445074fcb95ff953ad44d9a80b3459ad409d862982e7b3fd0d8849e13e7eea	06445074fcb95ff953ad44d9a80b3459ad409d862982e7b3fd0d8849e13e7eea	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	stability		matched	1	1	2	2	bdb16bb1707386edecb59a6f650f259544cc4efcda9324fb1f37acc8c13b39d4	bdb16bb1707386edecb59a6f650f259544cc4efcda9324fb1f37acc8c13b39d4	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	stability		matched	2	2	3	3	a7410a2f93a4eb8f7f7bd948a539158c7912cdd8ca8d556c3da114438d7cac29	a7410a2f93a4eb8f7f7bd948a539158c7912cdd8ca8d556c3da114438d7cac29	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	stability		matched	3	3	4	4	5bea438f059e64fb4262c839c6f72b9c3d15d79ca6891f68dfe63d96a6b8252e	5bea438f059e64fb4262c839c6f72b9c3d15d79ca6891f68dfe63d96a6b8252e	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	stability		matched	4	4	5	5	125b6ca76053e20496fbfbd8a2cc6fbef2cffa99545006a5b53790a273ab7ef0	125b6ca76053e20496fbfbd8a2cc6fbef2cffa99545006a5b53790a273ab7ef0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	nt		matched	0	0	1	1	09d47b08c57efdc7f70839dba786ae87705f51725c4407ffdaa1c13598f60fb5	09d47b08c57efdc7f70839dba786ae87705f51725c4407ffdaa1c13598f60fb5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	nt		matched	1	1	2	2	4ae24b634cb402275a8645be04395607645929eda1c341e69417305296f631ed	4ae24b634cb402275a8645be04395607645929eda1c341e69417305296f631ed	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	nt		matched	2	2	3	3	8bc1ba08f39bca3826af97b0674d2916026a1b204702d794a571c57fdb3ea1ba	8bc1ba08f39bca3826af97b0674d2916026a1b204702d794a571c57fdb3ea1ba	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	nt		matched	3	3	4	4	3564a422169966f03692393efcbcd7d303f339f5d54ef1d95fdf2ac3117eeb42	3564a422169966f03692393efcbcd7d303f339f5d54ef1d95fdf2ac3117eeb42	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w140__repeat00	0	1	bts3_w140	nt		matched	4	4	5	5	4097ef38002bad00fe9c0156d0b5c6123a505f4cc34e632de9462626268fc243	4097ef38002bad00fe9c0156d0b5c6123a505f4cc34e632de9462626268fc243	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	score		matched	0	0	1	1	86b14d6caddb9d90fa400a6b8e3852393af30c09b0aea02d3785fb5fae37cff6	86b14d6caddb9d90fa400a6b8e3852393af30c09b0aea02d3785fb5fae37cff6	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	score		matched	1	1	2	2	b7c1228e30a05ece4c97c778034a29e4d20aa06aa7f7b9f52164ff6676b644d2	b7c1228e30a05ece4c97c778034a29e4d20aa06aa7f7b9f52164ff6676b644d2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	score		matched	2	2	3	3	a057ffb42385b33d87865bdd22b5f84de59773893d769cab39f6572cc2979360	a057ffb42385b33d87865bdd22b5f84de59773893d769cab39f6572cc2979360	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	score		matched	3	3	4	4	7d2a09778a23d05ec0c1055a6b3b20bc53c2d9b5dd138fda57bfd397e2ed1e28	7d2a09778a23d05ec0c1055a6b3b20bc53c2d9b5dd138fda57bfd397e2ed1e28	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	score		matched	4	4	5	5	f5e47bdae4957b0d1d2ae4458daa4a59389751e74f40862fea7f5c3026b47b13	f5e47bdae4957b0d1d2ae4458daa4a59389751e74f40862fea7f5c3026b47b13	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	stability		matched	0	0	1	1	dbb3db361cd675c815074e3e16d82ac7b2b3d3c70c14d8194699928e55213e96	dbb3db361cd675c815074e3e16d82ac7b2b3d3c70c14d8194699928e55213e96	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	stability		matched	1	1	2	2	f506374417fa1d93e969ec9672454779653c76f7d8a7dc760d48897140fdd5ef	f506374417fa1d93e969ec9672454779653c76f7d8a7dc760d48897140fdd5ef	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	stability		matched	2	2	3	3	dd68d16bf18d9c09457ea8c92e187a8b5564438948edb650b56667d2a25616d3	dd68d16bf18d9c09457ea8c92e187a8b5564438948edb650b56667d2a25616d3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	stability		matched	3	3	4	4	c0c4b51b6288464656fdb0ef88a044b1918424638a0452206a56baebd839bf6e	c0c4b51b6288464656fdb0ef88a044b1918424638a0452206a56baebd839bf6e	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	stability		matched	4	4	5	5	1ae570f2cfd0d05bcb5c852e319c93d08db3229d4854f5a674efc487e5c460fd	1ae570f2cfd0d05bcb5c852e319c93d08db3229d4854f5a674efc487e5c460fd	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	nt		matched	0	0	1	1	9ee4901d18098380daeaad099884d46eab9ca510251f4abaea28e198f6ebd863	9ee4901d18098380daeaad099884d46eab9ca510251f4abaea28e198f6ebd863	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	nt		matched	1	1	2	2	303a95f068c4f64814d21abc91537688bfce043d8e8473e9a7c6157953329833	303a95f068c4f64814d21abc91537688bfce043d8e8473e9a7c6157953329833	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	nt		matched	2	2	3	3	a2d5fd52ced8fd1d92f987cbad774c8a184dc89924afd4ccc1524d2dfc6350ef	a2d5fd52ced8fd1d92f987cbad774c8a184dc89924afd4ccc1524d2dfc6350ef	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	nt		matched	3	3	4	4	2cd7f250a4e879e18d52003506e2e8649a9e8fac59919c118b5e347a93ca334f	2cd7f250a4e879e18d52003506e2e8649a9e8fac59919c118b5e347a93ca334f	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w141__repeat00	0	1	bts3_w141	nt		matched	4	4	5	5	dc5a4fb7f8694df1e29d4e22e1bd531659014ea2f0e5702d6e09e8f455eb9c56	dc5a4fb7f8694df1e29d4e22e1bd531659014ea2f0e5702d6e09e8f455eb9c56	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	score		matched	0	0	1	1	a0787460a4374fbad07f34771819f03dc64b9da62944d1ad2f75293775dbd432	a0787460a4374fbad07f34771819f03dc64b9da62944d1ad2f75293775dbd432	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	score		matched	1	1	2	2	6349ce9d9f3993acc44d8c1793defedf9d87fb75fe5a3d6c2e63081ae87bd1fb	6349ce9d9f3993acc44d8c1793defedf9d87fb75fe5a3d6c2e63081ae87bd1fb	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	score		matched	2	2	3	3	f94e42b8a8a15f0adf446173d3f072c957f8939c5b0d5f538cd2d5db30efb914	f94e42b8a8a15f0adf446173d3f072c957f8939c5b0d5f538cd2d5db30efb914	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	score		matched	3	3	4	4	6f6b96d96699d2a2444f9fbae6d9bc3fed6c7104e97d5f391f4055de8c31b2f3	6f6b96d96699d2a2444f9fbae6d9bc3fed6c7104e97d5f391f4055de8c31b2f3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	score		matched	4	4	5	5	ed0024c3ae8a9097e5418d9947a05d73519c4898799f00e40020ef856f2401b4	ed0024c3ae8a9097e5418d9947a05d73519c4898799f00e40020ef856f2401b4	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	stability		matched	0	0	1	1	afd3aac1a934f3851d13528443c3a998b43828de582233824543643b5c7be8ce	afd3aac1a934f3851d13528443c3a998b43828de582233824543643b5c7be8ce	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	stability		matched	1	1	2	2	0b4244bef8781aeaa5b0772c3da63ddde1a8d2b4b8f0964dd7f16a8afc512707	0b4244bef8781aeaa5b0772c3da63ddde1a8d2b4b8f0964dd7f16a8afc512707	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	stability		matched	2	2	3	3	311829055d78cb986d85f51c837267b4700ce9f978aa8dcc5a517ffc814e50ca	311829055d78cb986d85f51c837267b4700ce9f978aa8dcc5a517ffc814e50ca	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	stability		matched	3	3	4	4	1ce13e567b313460de8c68c48fc3b752e7ac775882241e648f107d893655fd3c	1ce13e567b313460de8c68c48fc3b752e7ac775882241e648f107d893655fd3c	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	stability		matched	4	4	5	5	22620a90a54f7ade8ab9af569ebaebeedd3abd55f5c425a06d10d56495d84303	22620a90a54f7ade8ab9af569ebaebeedd3abd55f5c425a06d10d56495d84303	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	nt		matched	0	0	1	1	b54b83a62e6384bb504e24c72c7f268cf3574e9eae18c7a2a71e78092ac1b097	b54b83a62e6384bb504e24c72c7f268cf3574e9eae18c7a2a71e78092ac1b097	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	nt		matched	1	1	2	2	9c89a021678c7ae5ea56d9e4cbbb5ffaf51117603afb29324282ac8ce29d1787	9c89a021678c7ae5ea56d9e4cbbb5ffaf51117603afb29324282ac8ce29d1787	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	nt		matched	2	2	3	3	45d1667f441a6ea8e704b8317d14abbb076307c82f3b6543dbe546f0ca608a71	45d1667f441a6ea8e704b8317d14abbb076307c82f3b6543dbe546f0ca608a71	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	nt		matched	3	3	4	4	60d69e36aad315ff01076f671110c8fbbea88a597562884194b81cbbc818a177	60d69e36aad315ff01076f671110c8fbbea88a597562884194b81cbbc818a177	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w142__repeat00	0	1	bts3_w142	nt		matched	4	4	5	5	70f6483eb1725ebaba5b0e292e4d7bf40519f61737541147f1a26dec837f67f8	70f6483eb1725ebaba5b0e292e4d7bf40519f61737541147f1a26dec837f67f8	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	score		matched	0	0	1	1	41948f65fd0191eb339da08d1d798a5207478aed1bc1fa89181a6765ac669235	41948f65fd0191eb339da08d1d798a5207478aed1bc1fa89181a6765ac669235	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	score		matched	1	1	2	2	db2b010375920b4669b45ef9a7d17465130a31008871a50938216571c430e8f6	db2b010375920b4669b45ef9a7d17465130a31008871a50938216571c430e8f6	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	score		matched	2	2	3	3	c5ffffdb49d78fd25895d49194a0fa705317c3a08e0dcca74c1c9814935f9018	c5ffffdb49d78fd25895d49194a0fa705317c3a08e0dcca74c1c9814935f9018	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	score		matched	3	3	4	4	e869e3be8bb6bd8d0591c30ade12e9dae8f47d3ee2baf2c44e7d846b7e1db1be	e869e3be8bb6bd8d0591c30ade12e9dae8f47d3ee2baf2c44e7d846b7e1db1be	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	score		matched	4	4	5	5	4116ab86a47db5661a4a434ca1da8a0834b4be22342991c0554b7ac61284aca5	4116ab86a47db5661a4a434ca1da8a0834b4be22342991c0554b7ac61284aca5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	stability		matched	0	0	1	1	01cd9b19c1bbab48d34dc27e786d414ea38192e052130d4538e5f107eea0838e	01cd9b19c1bbab48d34dc27e786d414ea38192e052130d4538e5f107eea0838e	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	stability		matched	1	1	2	2	d34721c1eba7f8e5dd845f3a9748f51f6258c1195a05abe5ea73c5b686609323	d34721c1eba7f8e5dd845f3a9748f51f6258c1195a05abe5ea73c5b686609323	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	stability		matched	2	2	3	3	aad08f07bf068e88bdde6bb8ac653b3ae044d176e94e05d25086de8b0ee603a8	aad08f07bf068e88bdde6bb8ac653b3ae044d176e94e05d25086de8b0ee603a8	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	stability		matched	3	3	4	4	698eb3a94c0356534b6f05ebc8af246f0f9439730cf72e9d0e03c82f0ef3e090	698eb3a94c0356534b6f05ebc8af246f0f9439730cf72e9d0e03c82f0ef3e090	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	stability		matched	4	4	5	5	7eb0f2406eb363fcdfef6157e21226a9747cf01a53413651b594676c86c57b03	7eb0f2406eb363fcdfef6157e21226a9747cf01a53413651b594676c86c57b03	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	nt		matched	0	0	1	1	acd08575af1903fb6102f9a8db0dee7b1c9dd0fb65eee68a02cef2691255074e	acd08575af1903fb6102f9a8db0dee7b1c9dd0fb65eee68a02cef2691255074e	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	nt		matched	1	1	2	2	e697bee3eec867e257c857b9fad2ffe601ea3bc312b44bc1887f504ded5228e3	e697bee3eec867e257c857b9fad2ffe601ea3bc312b44bc1887f504ded5228e3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	nt		matched	2	2	3	3	db9e4b3536162c25da4d97261e38e217c4078c60df12068a12f686849b886800	db9e4b3536162c25da4d97261e38e217c4078c60df12068a12f686849b886800	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	nt		matched	3	3	4	4	d2f1698919ac48b2f05263aea99e0b29005eb73fcb6c35f809510cbfa9dd9b97	d2f1698919ac48b2f05263aea99e0b29005eb73fcb6c35f809510cbfa9dd9b97	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w143__repeat00	0	1	bts3_w143	nt		matched	4	4	5	5	d28adb250eccd63c18a14614bb8bc90b6dad87f777c9d5d481abfdd1fdc0d9b0	d28adb250eccd63c18a14614bb8bc90b6dad87f777c9d5d481abfdd1fdc0d9b0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	score		matched	0	0	1	1	cd757276ca6e19d7fd6eb0e4f3c31b9c9ce7a5c7e8c610a22c8a915ec236bd0f	cd757276ca6e19d7fd6eb0e4f3c31b9c9ce7a5c7e8c610a22c8a915ec236bd0f	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	score		matched	1	1	2	2	2aa59052feba444a36effdcd065bf0b7fb911d97a4d82ea3e20b31be2bcacf33	2aa59052feba444a36effdcd065bf0b7fb911d97a4d82ea3e20b31be2bcacf33	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	score		matched	2	2	3	3	7a6da48c8848b652366533bc12aa3be798a86478afd66126a366d6a50053bbc2	7a6da48c8848b652366533bc12aa3be798a86478afd66126a366d6a50053bbc2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	score		matched	3	3	4	4	4a0ef5a30b5460d746224408c3c7ea912d3a5577262b011623c518d31ded38f0	4a0ef5a30b5460d746224408c3c7ea912d3a5577262b011623c518d31ded38f0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	score		matched	4	4	5	5	e8ed3d0ebe88037694ca1fa39bb6672478fabc5547582a88bab4a2f7e44e9ba3	e8ed3d0ebe88037694ca1fa39bb6672478fabc5547582a88bab4a2f7e44e9ba3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	stability		matched	0	0	1	1	1c9b17b5131abbc5ae096dfbd1433b6940d135cf74f975a0cb9d582a1c2b7e91	1c9b17b5131abbc5ae096dfbd1433b6940d135cf74f975a0cb9d582a1c2b7e91	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	stability		matched	1	1	2	2	f30d2da483f93e40e9f58720a47ef0a3a62bbbbca0b9701cba1c3fe44d0c8de7	f30d2da483f93e40e9f58720a47ef0a3a62bbbbca0b9701cba1c3fe44d0c8de7	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	stability		matched	2	2	3	3	2cd559b19f0256adca16399c389b20eb6941a1f3e5b3bd7c8b11c12013ba942b	2cd559b19f0256adca16399c389b20eb6941a1f3e5b3bd7c8b11c12013ba942b	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	stability		matched	3	3	4	4	104a2d57b0fb8277316429af517878566c56fefbae253f6b6142f3a6cbb292a0	104a2d57b0fb8277316429af517878566c56fefbae253f6b6142f3a6cbb292a0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	stability		matched	4	4	5	5	c29f66a4100b7a2274990be614bebcc61a101b4fb072e5aae3ce174c9f4d5e16	c29f66a4100b7a2274990be614bebcc61a101b4fb072e5aae3ce174c9f4d5e16	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	nt		matched	0	0	1	1	be44372ddc9b50e7c90726753b283d05bf9f94aa68e9e8741150098b3a5d75fd	be44372ddc9b50e7c90726753b283d05bf9f94aa68e9e8741150098b3a5d75fd	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	nt		matched	1	1	2	2	59eef4a671d5c0912eb48ce78cde60989511544e2319fc66bb38e5161c7e429d	59eef4a671d5c0912eb48ce78cde60989511544e2319fc66bb38e5161c7e429d	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	nt		matched	2	2	3	3	a96f318a1c6be41c2e1f3650dc37cca10486795fba29188c12387d73765e37bd	a96f318a1c6be41c2e1f3650dc37cca10486795fba29188c12387d73765e37bd	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	nt		matched	3	3	4	4	440cf814b61ef000d56d2035bd7866e905eca28483288f42571e756a1b40bd3e	440cf814b61ef000d56d2035bd7866e905eca28483288f42571e756a1b40bd3e	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat00	0	1	bts3_w144	nt		matched	4	4	5	5	bcc7ea04259ff398f7b6620b2c3f5d1e11a84b3f4f24ecdcf7e487a596157af9	bcc7ea04259ff398f7b6620b2c3f5d1e11a84b3f4f24ecdcf7e487a596157af9	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	score		matched	0	0	1	1	cd757276ca6e19d7fd6eb0e4f3c31b9c9ce7a5c7e8c610a22c8a915ec236bd0f	cd757276ca6e19d7fd6eb0e4f3c31b9c9ce7a5c7e8c610a22c8a915ec236bd0f	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	score		matched	1	1	2	2	2aa59052feba444a36effdcd065bf0b7fb911d97a4d82ea3e20b31be2bcacf33	2aa59052feba444a36effdcd065bf0b7fb911d97a4d82ea3e20b31be2bcacf33	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	score		matched	2	2	3	3	7a6da48c8848b652366533bc12aa3be798a86478afd66126a366d6a50053bbc2	7a6da48c8848b652366533bc12aa3be798a86478afd66126a366d6a50053bbc2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	score		matched	3	3	4	4	4a0ef5a30b5460d746224408c3c7ea912d3a5577262b011623c518d31ded38f0	4a0ef5a30b5460d746224408c3c7ea912d3a5577262b011623c518d31ded38f0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	score		matched	4	4	5	5	e8ed3d0ebe88037694ca1fa39bb6672478fabc5547582a88bab4a2f7e44e9ba3	e8ed3d0ebe88037694ca1fa39bb6672478fabc5547582a88bab4a2f7e44e9ba3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	stability		matched	0	0	1	1	1c9b17b5131abbc5ae096dfbd1433b6940d135cf74f975a0cb9d582a1c2b7e91	1c9b17b5131abbc5ae096dfbd1433b6940d135cf74f975a0cb9d582a1c2b7e91	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	stability		matched	1	1	2	2	f30d2da483f93e40e9f58720a47ef0a3a62bbbbca0b9701cba1c3fe44d0c8de7	f30d2da483f93e40e9f58720a47ef0a3a62bbbbca0b9701cba1c3fe44d0c8de7	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	stability		matched	2	2	3	3	2cd559b19f0256adca16399c389b20eb6941a1f3e5b3bd7c8b11c12013ba942b	2cd559b19f0256adca16399c389b20eb6941a1f3e5b3bd7c8b11c12013ba942b	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	stability		matched	3	3	4	4	104a2d57b0fb8277316429af517878566c56fefbae253f6b6142f3a6cbb292a0	104a2d57b0fb8277316429af517878566c56fefbae253f6b6142f3a6cbb292a0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	stability		matched	4	4	5	5	c29f66a4100b7a2274990be614bebcc61a101b4fb072e5aae3ce174c9f4d5e16	c29f66a4100b7a2274990be614bebcc61a101b4fb072e5aae3ce174c9f4d5e16	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	nt		matched	0	0	1	1	be44372ddc9b50e7c90726753b283d05bf9f94aa68e9e8741150098b3a5d75fd	be44372ddc9b50e7c90726753b283d05bf9f94aa68e9e8741150098b3a5d75fd	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	nt		matched	1	1	2	2	59eef4a671d5c0912eb48ce78cde60989511544e2319fc66bb38e5161c7e429d	59eef4a671d5c0912eb48ce78cde60989511544e2319fc66bb38e5161c7e429d	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	nt		matched	2	2	3	3	a96f318a1c6be41c2e1f3650dc37cca10486795fba29188c12387d73765e37bd	a96f318a1c6be41c2e1f3650dc37cca10486795fba29188c12387d73765e37bd	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
bts3_w144__repeat01	1	0	bts3_w144	nt		matched	3	3	4	4	440cf814b61ef000d56d2035bd7866e905eca28483288f42571e756a1b40bd3e	440cf814b61ef000d56d2035bd7866e905eca28483288f42571e756a1b40bd3e	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
